Market,Year,Month,Day,Hour,Order Mgmt HT (hr),Order Mgmt Interactions,Orders,Analog,Digital,Occur Int,Occur Ord
South CA,2025,11,Saturday,05:00:00.000,1.367924422222,29,2,2,0,3,1
South CA,2025,11,Saturday,06:00:00.000,2.500277777778,51,2,1,1,4,2
South CA,2025,11,Saturday,07:00:00.000,4.253333333333,120,9,8,1,3,4
South CA,2025,11,Saturday,08:00:00.000,7.146889022222,153,8,7,1,4,4
South CA,2025,11,Saturday,09:00:00.000,5.620621866667,174,6,6,0,4,3
South CA,2025,11,Saturday,10:00:00.000,6.540761333333,165,17,12,5,3,4
South CA,2025,11,Saturday,11:00:00.000,4.157500000000,126,14,10,4,4,3
South CA,2025,11,Saturday,12:00:00.000,2.841839111111,127,13,13,0,4,4
South CA,2025,11,Saturday,13:00:00.000,1.821408644444,67,14,12,2,4,5
South CA,2025,11,Saturday,14:00:00.000,0.025833333333,2,3,1,2,1,2
South CA,2025,11,Saturday,16:00:00.000,,,2,1,1,,1
South CA,2025,11,Sunday,08:00:00.000,,,2,0,2,,2
South CA,2025,11,Sunday,13:00:00.000,,,2,0,2,,1
South CA,2025,11,Sunday,21:00:00.000,,,3,0,3,,3
South CA,2025,11,Thursday,00:00:00.000,,,1,0,1,,1
South CA,2025,11,Thursday,02:00:00.000,,,1,0,1,,1
South CA,2025,11,Thursday,03:00:00.000,,,13,1,12,,1
South CA,2025,11,Thursday,04:00:00.000,,,4,0,4,,1
South CA,2025,11,Thursday,05:00:00.000,10.333189866667,168,4,4,0,3,2
South CA,2025,11,Thursday,06:00:00.000,10.852547777778,219,18,12,6,3,3
South CA,2025,11,Thursday,07:00:00.000,15.516628000000,420,19,17,2,3,3
South CA,2025,11,Thursday,08:00:00.000,22.025312933333,513,36,33,3,3,3
South CA,2025,11,Thursday,09:00:00.000,28.229570888889,697,44,35,9,3,3
South CA,2025,11,Thursday,10:00:00.000,33.149155888889,838,39,30,9,3,3
South CA,2025,11,Thursday,11:00:00.000,31.650946777778,748,47,43,4,3,3
South CA,2025,11,Thursday,12:00:00.000,20.771465777778,557,31,19,12,3,3
South CA,2025,11,Thursday,13:00:00.000,23.312039066667,549,39,33,6,3,3
South CA,2025,11,Thursday,14:00:00.000,24.547035133333,552,53,43,10,3,3
South CA,2025,11,Thursday,15:00:00.000,15.025999711111,441,38,29,9,3,3
South CA,2025,11,Thursday,16:00:00.000,5.094408266667,122,14,12,2,3,3
South CA,2025,11,Thursday,18:00:00.000,,,2,0,2,,2
South CA,2025,11,Thursday,19:00:00.000,,,2,0,2,,2
South CA,2025,11,Thursday,20:00:00.000,,,1,0,1,,1
South CA,2025,11,Tuesday,04:00:00.000,,,5,0,5,,1
South CA,2025,11,Tuesday,05:00:00.000,7.508701533333,150,11,10,1,4,4
South CA,2025,11,Tuesday,06:00:00.000,9.273398400000,296,35,22,13,4,4
South CA,2025,11,Tuesday,07:00:00.000,22.386673555556,591,50,45,5,4,4
South CA,2025,11,Tuesday,08:00:00.000,30.729924666667,737,56,43,13,4,4
South CA,2025,11,Tuesday,09:00:00.000,25.036711444444,727,57,35,22,4,4
South CA,2025,11,Tuesday,10:00:00.000,38.910377777778,1183,92,69,23,4,4
South CA,2025,11,Tuesday,11:00:00.000,34.648079577778,795,92,73,19,4,4
South CA,2025,11,Tuesday,12:00:00.000,29.037725800000,784,58,47,11,4,4
South CA,2025,11,Tuesday,13:00:00.000,32.567010555556,855,70,52,18,4,4
South CA,2025,11,Tuesday,14:00:00.000,17.176227888889,420,69,47,22,4,4
South CA,2025,11,Tuesday,15:00:00.000,17.158829533333,413,47,30,17,4,4
South CA,2025,11,Tuesday,16:00:00.000,5.023783022222,126,26,15,11,4,4
South CA,2025,11,Tuesday,17:00:00.000,,,3,1,2,,3
South CA,2025,11,Tuesday,19:00:00.000,,,2,1,1,,1
South CA,2025,11,Wednesday,01:00:00.000,,,1,0,1,,1
South CA,2025,11,Wednesday,03:00:00.000,,,1,0,1,,1
South CA,2025,11,Wednesday,05:00:00.000,6.446047533333,130,6,5,1,4,4
South CA,2025,11,Wednesday,06:00:00.000,8.696144533333,225,25,21,4,4,3
South CA,2025,11,Wednesday,07:00:00.000,24.954634377778,704,52,39,13,4,4
South CA,2025,11,Wednesday,08:00:00.000,36.752804000000,838,49,43,6,4,4
South CA,2025,11,Wednesday,09:00:00.000,39.121446911111,872,93,54,39,4,4
South CA,2025,11,Wednesday,10:00:00.000,33.051221177778,732,74,57,17,4,4
South CA,2025,11,Wednesday,11:00:00.000,31.742294888889,753,66,60,6,4,4
South CA,2025,11,Wednesday,12:00:00.000,33.226049000000,740,86,66,20,4,4
South CA,2025,11,Wednesday,13:00:00.000,42.432183666667,939,60,47,13,4,4
South CA,2025,11,Wednesday,14:00:00.000,33.702438333333,805,56,47,9,4,4
South CA,2025,11,Wednesday,15:00:00.000,18.994341111111,516,36,29,7,4,4
South CA,2025,11,Wednesday,16:00:00.000,8.554196177778,101,19,16,3,4,4
South CA,2025,12,Friday,05:00:00.000,6.385000000000,186,23,19,4,4,4
South CA,2025,12,Friday,06:00:00.000,13.118496292222,326,47,18,30,4,4
South CA,2025,12,Friday,07:00:00.000,21.531643268333,668,45,37,8,4,4
South CA,2025,12,Friday,08:00:00.000,35.912791630278,1009,74,53,21,4,4
South CA,2025,12,Friday,09:00:00.000,36.229162038333,911,72,61,11,4,4
South CA,2025,12,Friday,10:00:00.000,35.937234480556,920,75,58,17,4,4
South CA,2025,12,Friday,11:00:00.000,40.096682261111,942,59,46,15,4,4
South CA,2025,12,Friday,12:00:00.000,45.347939341667,1004,61,40,21,4,4
South CA,2025,12,Friday,13:00:00.000,42.566201869444,993,61,52,10,4,4
South CA,2025,12,Friday,14:00:00.000,38.469210615556,874,77,63,14,4,4
South CA,2025,12,Friday,15:00:00.000,30.850608703056,647,53,46,7,4,4
South CA,2025,12,Friday,16:00:00.000,9.633989193056,204,14,11,3,4,3
South CA,2025,12,Friday,17:00:00.000,0.014722222222,1,,,,1,
South CA,2025,12,Monday,04:00:00.000,,,4,0,4,,2
South CA,2025,12,Monday,05:00:00.000,11.685691150000,262,20,18,2,5,4
South CA,2025,12,Monday,06:00:00.000,16.865202748889,363,30,21,9,5,4
South CA,2025,12,Monday,07:00:00.000,32.397143233611,906,54,47,8,5,5
South CA,2025,12,Monday,08:00:00.000,46.106398100278,1108,96,70,26,5,5
South CA,2025,12,Monday,09:00:00.000,38.495011396944,1054,102,80,22,5,5
South CA,2025,12,Monday,10:00:00.000,36.449861050000,1020,86,74,13,5,5
South CA,2025,12,Monday,11:00:00.000,45.856931575278,1222,104,90,15,5,5
South CA,2025,12,Monday,12:00:00.000,44.432761546667,1119,106,86,23,5,5
South CA,2025,12,Monday,13:00:00.000,57.887935388333,1523,80,69,14,5,5
South CA,2025,12,Monday,14:00:00.000,54.019539387500,1156,109,91,19,5,5
South CA,2025,12,Monday,15:00:00.000,29.823174533333,718,70,59,11,5,5
South CA,2025,12,Monday,16:00:00.000,9.154166666667,282,48,14,35,5,3
South CA,2025,12,Monday,17:00:00.000,0.112330355833,6,1,0,1,2,1
South CA,2025,12,Monday,18:00:00.000,,,2,0,2,,1
South CA,2025,12,Monday,19:00:00.000,,,2,0,2,,2
South CA,2025,12,Monday,20:00:00.000,,,1,0,1,,1
South CA,2025,12,Monday,21:00:00.000,,,2,0,2,,1
South CA,2025,12,Saturday,04:00:00.000,,,9,1,8,,1
South CA,2025,12,Saturday,05:00:00.000,1.773333333333,32,3,5,0,4,3
South CA,2025,12,Saturday,06:00:00.000,2.485859650000,72,7,7,2,4,4
South CA,2025,12,Saturday,07:00:00.000,6.573589030556,157,7,7,0,4,4
South CA,2025,12,Saturday,08:00:00.000,7.267441767778,244,6,6,1,4,3
South CA,2025,12,Saturday,09:00:00.000,8.028275101111,245,12,12,0,4,4
South CA,2025,12,Saturday,10:00:00.000,10.848201525000,229,14,14,0,4,4
South CA,2025,12,Saturday,11:00:00.000,9.643403451111,237,12,14,0,4,4
South CA,2025,12,Saturday,12:00:00.000,6.781284265000,170,12,9,3,4,4
South CA,2025,12,Saturday,13:00:00.000,4.401769837778,117,8,9,0,4,4
South CA,2025,12,Saturday,14:00:00.000,0.355555555556,16,1,0,1,2,1
South CA,2025,12,Sunday,14:00:00.000,,,1,0,1,,1
South CA,2025,12,Sunday,15:00:00.000,,,1,0,1,,1
South CA,2025,12,Sunday,19:00:00.000,,,2,1,1,,1
South CA,2025,12,Thursday,00:00:00.000,,,2,0,2,,1
South CA,2025,12,Thursday,05:00:00.000,5.855384047222,151,4,4,0,3,3
South CA,2025,12,Thursday,06:00:00.000,10.919063366944,367,23,14,9,3,3
South CA,2025,12,Thursday,07:00:00.000,17.260924811667,483,30,20,10,3,3
South CA,2025,12,Thursday,08:00:00.000,25.696713527500,660,56,47,9,3,3
South CA,2025,12,Thursday,09:00:00.000,37.620055243056,968,86,55,31,3,3
South CA,2025,12,Thursday,10:00:00.000,33.748603075833,976,77,61,16,3,3
South CA,2025,12,Thursday,11:00:00.000,34.932338069444,1006,66,54,12,3,3
South CA,2025,12,Thursday,12:00:00.000,40.941583358333,955,65,51,14,3,3
South CA,2025,12,Thursday,13:00:00.000,40.823068334444,1007,54,43,13,3,3
South CA,2025,12,Thursday,14:00:00.000,41.199889147222,896,50,39,11,3,3
South CA,2025,12,Thursday,15:00:00.000,27.219849395833,535,42,35,7,3,3
South CA,2025,12,Thursday,16:00:00.000,7.062052944444,132,14,9,5,3,3
South CA,2025,12,Thursday,17:00:00.000,0.051944444444,2,1,0,1,2,1
South CA,2025,12,Thursday,18:00:00.000,,,2,0,2,,1
South CA,2025,12,Thursday,20:00:00.000,,,1,0,1,,1
South CA,2025,12,Tuesday,03:00:00.000,,,1,0,1,,1
South CA,2025,12,Tuesday,04:00:00.000,0.211075962222,10,3,0,3,1,1
South CA,2025,12,Tuesday,05:00:00.000,10.189597883333,304,14,9,5,5,5
South CA,2025,12,Tuesday,06:00:00.000,17.236643724722,555,29,18,12,5,5
South CA,2025,12,Tuesday,07:00:00.000,30.309801821389,791,68,53,15,5,5
South CA,2025,12,Tuesday,08:00:00.000,47.382397889444,1010,84,50,34,5,5
South CA,2025,12,Tuesday,09:00:00.000,41.952557242222,1100,95,74,23,5,5
South CA,2025,12,Tuesday,10:00:00.000,45.841059306944,1159,101,73,29,5,5
South CA,2025,12,Tuesday,11:00:00.000,48.808461059722,1515,124,79,45,5,5
South CA,2025,12,Tuesday,12:00:00.000,53.546661536944,1398,81,68,14,5,5
South CA,2025,12,Tuesday,13:00:00.000,40.349152884722,967,96,69,27,5,5
South CA,2025,12,Tuesday,14:00:00.000,44.439415588611,1144,101,73,28,5,5
South CA,2025,12,Tuesday,15:00:00.000,23.495807389444,695,82,65,17,5,5
South CA,2025,12,Tuesday,16:00:00.000,8.449300480556,262,24,18,8,5,5
South CA,2025,12,Tuesday,17:00:00.000,,,8,0,8,,3
South CA,2025,12,Tuesday,19:00:00.000,,,4,0,4,,2
South CA,2025,12,Tuesday,20:00:00.000,,,5,0,5,,2
South CA,2025,12,Tuesday,21:00:00.000,,,1,0,1,,1
South CA,2025,12,Wednesday,05:00:00.000,4.460000000000,114,6,5,1,3,2
South CA,2025,12,Wednesday,06:00:00.000,9.855993830278,244,20,17,6,3,4
South CA,2025,12,Wednesday,07:00:00.000,20.847471504167,568,34,28,7,3,3
South CA,2025,12,Wednesday,08:00:00.000,35.652436220278,722,99,62,38,3,5
South CA,2025,12,Wednesday,09:00:00.000,30.353924455556,921,124,54,71,3,4
South CA,2025,12,Wednesday,10:00:00.000,31.814280996944,847,64,45,19,3,5
South CA,2025,12,Wednesday,11:00:00.000,32.192806010000,861,47,34,14,3,3
South CA,2025,12,Wednesday,12:00:00.000,30.950469007500,784,68,57,11,3,4
South CA,2025,12,Wednesday,13:00:00.000,25.441128788333,712,47,45,4,3,3
South CA,2025,12,Wednesday,14:00:00.000,29.503906611111,783,67,52,16,3,3
South CA,2025,12,Wednesday,15:00:00.000,23.169016062500,498,45,35,10,3,3
South CA,2025,12,Wednesday,16:00:00.000,7.684432288889,198,29,20,10,3,3
South CA,2025,12,Wednesday,17:00:00.000,0.053055555556,2,9,0,9,2,3
South CA,2025,12,Wednesday,18:00:00.000,,,1,0,1,,1
South CA,2025,12,Wednesday,21:00:00.000,,,5,0,5,,1
South CA,2026,1,Friday,05:00:00.000,11.984742088889,264,14,14,0,5,5
South CA,2026,1,Friday,06:00:00.000,11.755312196667,331,24,16,8,5,5
South CA,2026,1,Friday,07:00:00.000,29.372927519444,893,47,38,9,5,5
South CA,2026,1,Friday,08:00:00.000,29.201289301111,897,107,78,30,5,5
South CA,2026,1,Friday,09:00:00.000,40.299683976667,1096,88,75,14,5,5
South CA,2026,1,Friday,10:00:00.000,49.285274168333,1181,74,54,21,5,5
South CA,2026,1,Friday,11:00:00.000,48.700734355556,1271,90,77,14,5,5
South CA,2026,1,Friday,12:00:00.000,52.328889115000,1362,86,60,27,5,5
South CA,2026,1,Friday,13:00:00.000,48.002247500000,1130,79,64,15,5,5
South CA,2026,1,Friday,14:00:00.000,46.204194513889,1206,66,53,17,5,5
South CA,2026,1,Friday,15:00:00.000,26.449789927778,644,52,35,18,5,5
South CA,2026,1,Friday,16:00:00.000,9.675117628889,223,22,15,7,5,5
South CA,2026,1,Friday,17:00:00.000,,,1,0,1,,1
South CA,2026,1,Friday,19:00:00.000,,,1,0,1,,1
South CA,2026,1,Monday,04:00:00.000,,,1,0,1,,1
South CA,2026,1,Monday,05:00:00.000,5.732500000000,175,18,13,5,4,4
South CA,2026,1,Monday,06:00:00.000,8.101452148889,192,32,15,18,4,4
South CA,2026,1,Monday,07:00:00.000,24.882441495000,520,60,42,19,4,4
South CA,2026,1,Monday,08:00:00.000,25.498622922778,666,88,66,22,4,4
South CA,2026,1,Monday,09:00:00.000,32.230582224444,863,108,69,39,4,4
South CA,2026,1,Monday,10:00:00.000,24.624276457778,768,87,68,19,4,4
South CA,2026,1,Monday,11:00:00.000,28.229638536111,701,78,56,22,4,4
South CA,2026,1,Monday,12:00:00.000,30.488824200556,741,71,54,18,4,4
South CA,2026,1,Monday,13:00:00.000,29.822165066667,825,89,68,22,4,4
South CA,2026,1,Monday,14:00:00.000,38.344095836667,886,88,65,24,4,4
South CA,2026,1,Monday,15:00:00.000,22.356719168333,640,76,49,27,4,4
South CA,2026,1,Monday,16:00:00.000,8.553824237778,227,43,35,9,4,4
South CA,2026,1,Monday,17:00:00.000,0.027222222222,1,1,0,1,1,1
South CA,2026,1,Monday,18:00:00.000,,,2,1,2,,2
South CA,2026,1,Monday,19:00:00.000,,,1,0,1,,1
South CA,2026,1,Saturday,05:00:00.000,2.521944444444,69,3,3,0,5,2
South CA,2026,1,Saturday,06:00:00.000,2.721486738889,78,4,4,0,5,4
South CA,2026,1,Saturday,07:00:00.000,4.879863290000,150,8,3,5,5,3
South CA,2026,1,Saturday,08:00:00.000,5.925836993333,217,11,9,2,5,4
South CA,2026,1,Saturday,09:00:00.000,7.798136071111,261,13,12,1,5,4
South CA,2026,1,Saturday,10:00:00.000,7.325555555556,228,18,17,1,5,5
South CA,2026,1,Saturday,11:00:00.000,6.173032204444,240,20,18,2,5,5
South CA,2026,1,Saturday,12:00:00.000,2.937929127778,77,15,13,2,5,4
South CA,2026,1,Saturday,13:00:00.000,4.002222222222,182,15,15,0,5,5
South CA,2026,1,Saturday,14:00:00.000,0.100277777778,4,2,1,1,1,2
South CA,2026,1,Saturday,15:00:00.000,,,1,0,1,,1
South CA,2026,1,Sunday,09:00:00.000,,,1,0,1,,1
South CA,2026,1,Sunday,14:00:00.000,,,2,1,1,,1
South CA,2026,1,Sunday,15:00:00.000,,,1,1,0,,1
South CA,2026,1,Sunday,18:00:00.000,,,1,1,0,,1
South CA,2026,1,Thursday,04:00:00.000,0.029722222222,1,,,,1,
South CA,2026,1,Thursday,05:00:00.000,4.782664113889,160,12,12,0,4,4
South CA,2026,1,Thursday,06:00:00.000,9.990079988889,411,20,17,3,4,4
South CA,2026,1,Thursday,07:00:00.000,30.194974869444,730,59,52,7,4,4
South CA,2026,1,Thursday,08:00:00.000,35.850638770000,959,97,66,31,4,4
South CA,2026,1,Thursday,09:00:00.000,36.002616889444,907,68,37,31,4,4
South CA,2026,1,Thursday,10:00:00.000,46.533038530556,999,102,73,29,4,4
South CA,2026,1,Thursday,11:00:00.000,43.245220585000,1145,84,63,22,4,4
South CA,2026,1,Thursday,12:00:00.000,54.441147669444,1156,70,54,16,4,4
South CA,2026,1,Thursday,13:00:00.000,47.838838147222,1156,84,60,24,4,4
South CA,2026,1,Thursday,14:00:00.000,50.840015083333,1235,69,45,24,4,4
South CA,2026,1,Thursday,15:00:00.000,20.594855627778,472,38,33,6,4,5
South CA,2026,1,Thursday,16:00:00.000,6.556666666667,160,49,14,35,4,4
South CA,2026,1,Thursday,17:00:00.000,0.019166666667,1,13,0,13,1,3
South CA,2026,1,Thursday,18:00:00.000,,,1,1,1,,2
South CA,2026,1,Thursday,20:00:00.000,,,1,0,1,,1
South CA,2026,1,Tuesday,04:00:00.000,,,10,0,10,,2
South CA,2026,1,Tuesday,05:00:00.000,4.671037397778,110,9,9,0,4,4
South CA,2026,1,Tuesday,06:00:00.000,11.227372569444,332,37,28,10,4,4
South CA,2026,1,Tuesday,07:00:00.000,19.270433138889,500,45,33,12,4,4
South CA,2026,1,Tuesday,08:00:00.000,39.227535906667,882,105,68,37,4,4
South CA,2026,1,Tuesday,09:00:00.000,35.975630844444,828,77,55,22,4,4
South CA,2026,1,Tuesday,10:00:00.000,32.512556466667,873,107,77,30,4,4
South CA,2026,1,Tuesday,11:00:00.000,31.099692036111,845,99,85,14,4,4
South CA,2026,1,Tuesday,12:00:00.000,38.308554875000,1081,89,71,18,4,4
South CA,2026,1,Tuesday,13:00:00.000,36.608738375000,859,113,86,27,4,4
South CA,2026,1,Tuesday,14:00:00.000,42.353317791667,1035,74,56,18,4,4
South CA,2026,1,Tuesday,15:00:00.000,19.141120131667,553,80,66,14,4,4
South CA,2026,1,Tuesday,16:00:00.000,7.228561141667,192,27,23,4,4,4
South CA,2026,1,Tuesday,17:00:00.000,,,7,1,6,,3
South CA,2026,1,Tuesday,18:00:00.000,,,3,0,3,,1
South CA,2026,1,Tuesday,19:00:00.000,,,6,1,5,,3
South CA,2026,1,Wednesday,05:00:00.000,5.911944444444,88,16,6,10,4,4
South CA,2026,1,Wednesday,06:00:00.000,17.341065587222,460,23,15,9,4,4
South CA,2026,1,Wednesday,07:00:00.000,29.967022482778,767,57,46,11,4,4
South CA,2026,1,Wednesday,08:00:00.000,31.682080377778,692,88,66,22,4,4
South CA,2026,1,Wednesday,09:00:00.000,34.459024258333,850,90,45,45,4,4
South CA,2026,1,Wednesday,10:00:00.000,38.973061530556,1049,74,58,16,4,4
South CA,2026,1,Wednesday,11:00:00.000,41.847244011111,1160,115,101,14,4,4
South CA,2026,1,Wednesday,12:00:00.000,39.368987357778,999,83,72,14,4,4
South CA,2026,1,Wednesday,13:00:00.000,52.151666416667,1195,71,56,16,4,4
South CA,2026,1,Wednesday,14:00:00.000,37.962651622222,937,55,36,22,4,4
South CA,2026,1,Wednesday,15:00:00.000,25.349193113889,657,75,56,20,4,4
South CA,2026,1,Wednesday,16:00:00.000,9.323123261111,173,32,30,7,4,4
South CA,2026,1,Wednesday,17:00:00.000,,,13,0,13,,3
South CA,2026,1,Wednesday,18:00:00.000,,,35,2,33,,2
South CA,2026,1,Wednesday,19:00:00.000,,,2,0,2,,2
South CA,2026,2,Friday,05:00:00.000,8.961179581944,204,17,15,2,4,4
South CA,2026,2,Friday,06:00:00.000,15.661078613889,381,15,7,8,4,4
South CA,2026,2,Friday,07:00:00.000,17.443267593333,434,49,26,23,4,4
South CA,2026,2,Friday,08:00:00.000,29.265078806667,719,40,30,14,4,4
South CA,2026,2,Friday,09:00:00.000,30.926192480556,806,84,47,37,4,4
South CA,2026,2,Friday,10:00:00.000,32.651366568056,1034,71,53,18,4,4
South CA,2026,2,Friday,11:00:00.000,41.145138281944,1023,81,58,26,4,4
South CA,2026,2,Friday,12:00:00.000,42.225504883333,944,56,48,8,4,4
South CA,2026,2,Friday,13:00:00.000,44.109018041667,907,59,47,15,4,4
South CA,2026,2,Friday,14:00:00.000,33.962506181389,847,57,48,9,4,4
South CA,2026,2,Friday,15:00:00.000,26.256402482778,464,38,27,12,4,4
South CA,2026,2,Friday,16:00:00.000,4.685833333333,115,13,14,3,4,4
South CA,2026,2,Friday,17:00:00.000,0.110277777778,3,4,0,4,1,2
South CA,2026,2,Friday,18:00:00.000,,,4,1,3,,2
South CA,2026,2,Monday,01:00:00.000,,,,1,0,,1
South CA,2026,2,Monday,05:00:00.000,5.765277777778,166,12,11,1,4,4
South CA,2026,2,Monday,06:00:00.000,12.198128331667,273,17,15,3,4,4
South CA,2026,2,Monday,07:00:00.000,23.902376459722,591,48,41,7,4,3
South CA,2026,2,Monday,08:00:00.000,22.043065447500,576,67,45,22,4,4
South CA,2026,2,Monday,09:00:00.000,25.698916361111,674,101,53,49,4,4
South CA,2026,2,Monday,10:00:00.000,32.516775114722,970,78,50,30,4,4
South CA,2026,2,Monday,11:00:00.000,31.674084962500,803,77,63,15,4,4
South CA,2026,2,Monday,12:00:00.000,21.230836306944,642,70,62,8,4,4
South CA,2026,2,Monday,13:00:00.000,27.253788959444,546,76,40,36,4,4
South CA,2026,2,Monday,14:00:00.000,24.679308307222,622,58,47,13,4,4
South CA,2026,2,Monday,15:00:00.000,20.656672111111,472,53,34,19,4,4
South CA,2026,2,Monday,16:00:00.000,3.949096571111,102,23,16,7,3,3
South CA,2026,2,Monday,17:00:00.000,,,1,0,1,,1
South CA,2026,2,Monday,18:00:00.000,,,6,1,5,,2
South CA,2026,2,Monday,19:00:00.000,,,5,0,5,,4
South CA,2026,2,Monday,22:00:00.000,,,2,0,2,,1
South CA,2026,2,Saturday,05:00:00.000,1.424013526667,23,2,2,0,4,1
South CA,2026,2,Saturday,06:00:00.000,3.508823140278,77,5,3,2,4,3
South CA,2026,2,Saturday,07:00:00.000,7.167888436667,173,8,7,1,4,3
South CA,2026,2,Saturday,08:00:00.000,6.555515394444,157,12,10,2,4,4
South CA,2026,2,Saturday,09:00:00.000,6.288742223333,197,14,13,1,4,4
South CA,2026,2,Saturday,10:00:00.000,7.825493115278,225,18,14,4,4,4
South CA,2026,2,Saturday,11:00:00.000,9.919936278333,304,18,15,3,4,4
South CA,2026,2,Saturday,12:00:00.000,6.730000000000,145,11,10,2,4,4
South CA,2026,2,Saturday,13:00:00.000,1.592997411944,58,6,4,2,4,2
South CA,2026,2,Saturday,14:00:00.000,0.033055555556,2,1,0,1,1,1
South CA,2026,2,Saturday,15:00:00.000,,,1,0,1,,1
South CA,2026,2,Sunday,08:00:00.000,,,9,0,9,,1
South CA,2026,2,Sunday,09:00:00.000,,,2,1,1,,1
South CA,2026,2,Sunday,11:00:00.000,,,1,0,1,,1
South CA,2026,2,Sunday,12:00:00.000,,,4,0,4,,1
South CA,2026,2,Sunday,13:00:00.000,,,14,0,14,,2
South CA,2026,2,Sunday,14:00:00.000,,,1,0,1,,1
South CA,2026,2,Sunday,16:00:00.000,,,22,0,22,,2
South CA,2026,2,Sunday,18:00:00.000,,,2,2,0,,1
South CA,2026,2,Thursday,04:00:00.000,0.010833333333,2,,,,1,
South CA,2026,2,Thursday,05:00:00.000,6.738746419444,113,10,8,3,4,4
South CA,2026,2,Thursday,06:00:00.000,11.703348945556,266,38,28,12,4,4
South CA,2026,2,Thursday,07:00:00.000,25.196743052778,547,40,34,6,4,4
South CA,2026,2,Thursday,08:00:00.000,33.205358653056,811,76,42,36,4,4
South CA,2026,2,Thursday,09:00:00.000,33.712060950000,971,87,53,34,4,4
South CA,2026,2,Thursday,10:00:00.000,48.372688284722,1111,101,66,37,4,4
South CA,2026,2,Thursday,11:00:00.000,40.962460886111,947,77,57,21,4,4
South CA,2026,2,Thursday,12:00:00.000,32.660413002778,821,60,39,21,4,4
South CA,2026,2,Thursday,13:00:00.000,27.637937803056,682,62,50,17,4,4
South CA,2026,2,Thursday,14:00:00.000,35.170344783333,871,103,55,49,4,4
South CA,2026,2,Thursday,15:00:00.000,25.353507873333,549,36,26,10,4,4
South CA,2026,2,Thursday,16:00:00.000,5.285555555556,153,34,20,15,4,4
South CA,2026,2,Thursday,17:00:00.000,,,2,0,2,,1
South CA,2026,2,Thursday,21:00:00.000,,,2,1,1,,2
South CA,2026,2,Thursday,22:00:00.000,,,1,0,1,,1
South CA,2026,2,Thursday,23:00:00.000,,,4,0,4,,1
South CA,2026,2,Tuesday,02:00:00.000,,,15,0,15,,1
South CA,2026,2,Tuesday,03:00:00.000,,,1,0,1,,1
South CA,2026,2,Tuesday,04:00:00.000,,,11,1,11,,3
South CA,2026,2,Tuesday,05:00:00.000,7.404799487500,189,11,10,1,4,3
South CA,2026,2,Tuesday,06:00:00.000,12.246476330556,324,15,11,4,4,3
South CA,2026,2,Tuesday,07:00:00.000,21.989370646944,406,39,26,15,4,4
South CA,2026,2,Tuesday,08:00:00.000,31.221145116667,744,65,50,16,4,4
South CA,2026,2,Tuesday,09:00:00.000,30.235832605000,778,77,34,44,4,4
South CA,2026,2,Tuesday,10:00:00.000,50.851990343056,1305,80,56,24,4,4
South CA,2026,2,Tuesday,11:00:00.000,41.963494690278,1237,78,58,21,4,4
South CA,2026,2,Tuesday,12:00:00.000,31.463907190278,693,49,40,12,4,4
South CA,2026,2,Tuesday,13:00:00.000,33.338721083333,723,85,40,45,4,4
South CA,2026,2,Tuesday,14:00:00.000,27.798072265278,767,59,43,16,4,4
South CA,2026,2,Tuesday,15:00:00.000,16.711841307222,394,58,45,13,4,4
South CA,2026,2,Tuesday,16:00:00.000,7.061604326944,126,25,11,14,4,4
South CA,2026,2,Tuesday,17:00:00.000,,,10,1,9,,3
South CA,2026,2,Tuesday,19:00:00.000,,,7,0,7,,3
South CA,2026,2,Tuesday,20:00:00.000,,,2,0,2,,2
South CA,2026,2,Tuesday,21:00:00.000,,,1,0,1,,1
South CA,2026,2,Wednesday,01:00:00.000,,,1,0,1,,1
South CA,2026,2,Wednesday,04:00:00.000,0.006666666667,1,,,,1,
South CA,2026,2,Wednesday,05:00:00.000,6.722961053333,163,2,2,0,4,1
South CA,2026,2,Wednesday,06:00:00.000,13.856724023056,345,17,13,5,4,3
South CA,2026,2,Wednesday,07:00:00.000,20.782626773889,470,54,41,13,4,4
South CA,2026,2,Wednesday,08:00:00.000,23.920103900000,666,67,48,19,4,4
South CA,2026,2,Wednesday,09:00:00.000,35.739386611111,817,79,41,39,4,4
South CA,2026,2,Wednesday,10:00:00.000,35.258427802500,1053,82,50,32,4,4
South CA,2026,2,Wednesday,11:00:00.000,39.408363234722,1065,82,60,22,4,4
South CA,2026,2,Wednesday,12:00:00.000,37.918863511111,986,75,56,19,4,4
South CA,2026,2,Wednesday,13:00:00.000,37.729699859722,815,91,51,40,4,4
South CA,2026,2,Wednesday,14:00:00.000,37.163904468056,900,72,52,20,4,4
South CA,2026,2,Wednesday,15:00:00.000,24.165787058333,626,76,51,25,4,4
South CA,2026,2,Wednesday,16:00:00.000,8.081369130833,193,33,26,8,4,4
South CA,2026,2,Wednesday,17:00:00.000,,,4,2,2,,2
South CA,2026,2,Wednesday,18:00:00.000,,,1,0,1,,1
South CA,2026,2,Wednesday,19:00:00.000,,,1,0,1,,1
South CA,2026,2,Wednesday,20:00:00.000,,,1,0,1,,1
Tampa,2025,3,Friday,04:00:00.000,0.023055555556,1,,,,1,
Tampa,2025,3,Friday,05:00:00.000,0.128611111111,8,31,21,10,3,4
Tampa,2025,3,Friday,06:00:00.000,9.734866880000,316,60,59,1,4,4
