Market,Time Zone,Open,Close,Sat Open,Sat Close,Year,Month,NDay,Day,Hour,Order Management Interactions,Order Management HT (hr),Orders,Analog,Digital,Occur Int,Occur Ord
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,4,Thursday,07:00:00.000,133,11.516976734,1,0,1,5,5
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,4,Thursday,08:00:00.000,166,15.985266519,0,0,0,5,5
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,4,Thursday,09:00:00.000,165,18.452207263,0,0,0,5,5
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,4,Thursday,10:00:00.000,162,18.038461706,0,0,0,5,5
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,4,Thursday,11:00:00.000,142,17.554703954,0,0,0,5,5
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,4,Thursday,12:00:00.000,100,10.031403643,0,0,0,5,5
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,4,Thursday,13:00:00.000,85,5.499722222,0,0,0,5,5
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,4,Thursday,14:00:00.000,79,7.689902586,0,0,0,5,5
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,4,Thursday,15:00:00.000,52,4.474342288,0,0,0,5,5
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,4,Thursday,16:00:00.000,26,1.699209463,0,0,0,5,3
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,5,Friday,00:00:00.000,,,0,0,0,,2
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,5,Friday,01:00:00.000,,,0,0,0,,2
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,5,Friday,02:00:00.000,1,0.01444444444,0,0,0,1,3
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,5,Friday,03:00:00.000,1,0.04666666667,0,0,0,1,2
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,5,Friday,04:00:00.000,,,0,0,0,,3
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,5,Friday,05:00:00.000,12,0.5425,0,0,0,5,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,5,Friday,06:00:00.000,63,7.322727186,0,0,0,5,5
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,5,Friday,07:00:00.000,128,10.983876096,0,0,0,5,5
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,5,Friday,08:00:00.000,159,18.957703049,0,0,0,5,5
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,5,Friday,09:00:00.000,155,18.924177668,1,0,1,5,5
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,5,Friday,10:00:00.000,123,14.103509245,0,0,0,5,5
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,5,Friday,11:00:00.000,106,10.0953872,0,0,0,5,5
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,5,Friday,12:00:00.000,97,11.052154214,0,0,0,5,5
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,5,Friday,13:00:00.000,70,5.093403558,0,0,0,5,5
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,5,Friday,14:00:00.000,73,4.481626446,0,0,0,5,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,5,Friday,15:00:00.000,40,2.695493637,0,0,0,5,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,5,Friday,16:00:00.000,17,0.9658333333,0,0,0,5,2
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,5,Friday,17:00:00.000,,,0,0,0,,1
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,5,Friday,18:00:00.000,,,0,0,0,,1
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,6,Saturday,04:00:00.000,,,0,0,0,,1
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,6,Saturday,07:00:00.000,,,0,0,0,,1
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,6,Saturday,08:00:00.000,,,0,0,0,,1
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,10,6,Saturday,13:00:00.000,,,0,0,0,,1
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,0,Sunday,22:00:00.000,,,0,0,0,,3
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,0,Sunday,23:00:00.000,,,0,0,0,,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,1,Monday,00:00:00.000,,,0,0,0,,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,1,Monday,01:00:00.000,,,0,0,0,,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,1,Monday,02:00:00.000,,,0,0,0,,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,1,Monday,03:00:00.000,,,0,0,0,,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,1,Monday,04:00:00.000,,,0,0,0,,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,1,Monday,05:00:00.000,41,4.987798924,0,0,0,4,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,1,Monday,06:00:00.000,87,7.63425144,0,0,0,4,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,1,Monday,07:00:00.000,124,13.569191213,1,0,1,4,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,1,Monday,08:00:00.000,144,19.392832498,0,0,0,4,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,1,Monday,09:00:00.000,117,15.677103231,0,0,0,4,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,1,Monday,10:00:00.000,117,11.336964538,0,0,0,4,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,1,Monday,11:00:00.000,87,9.525407853,0,0,0,4,3
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,1,Monday,12:00:00.000,91,9.442100902,0,0,0,4,2
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,1,Monday,13:00:00.000,85,7.467234207,0,0,0,4,2
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,1,Monday,14:00:00.000,66,6.533055862,0,0,0,4,2
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,1,Monday,15:00:00.000,42,4.583235522,0,0,0,4,2
NORTH AL,,,,,,2025,11,1,Monday,16:00:00.000,19,1.178940107,,,,4,
NORTH AL,,,,,,2025,11,1,Monday,17:00:00.000,1,0.03777777778,,,,1,
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,1,Monday,22:00:00.000,,,0,0,0,,1
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,1,Monday,23:00:00.000,,,0,0,0,,3
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,00:00:00.000,,,0,0,0,,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,01:00:00.000,,,0,0,0,,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,02:00:00.000,,,0,0,0,,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,03:00:00.000,,,0,0,0,,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,04:00:00.000,,,0,0,0,,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,05:00:00.000,19,1.4175,0,0,0,4,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,06:00:00.000,55,6.143055556,0,0,0,4,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,07:00:00.000,84,10.513629164,0,0,0,4,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,08:00:00.000,127,14.994400333,0,0,0,4,3
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,09:00:00.000,120,13.054971596,0,0,0,4,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,10:00:00.000,117,14.108393204,0,0,0,4,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,11:00:00.000,89,13.33953442,0,0,0,4,2
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,12:00:00.000,76,9.650382016,0,0,0,4,2
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,13:00:00.000,63,7.173540567,0,0,0,4,2
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,14:00:00.000,54,6.332453169,0,0,0,4,2
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,15:00:00.000,47,6.908655938,0,0,0,4,2
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,16:00:00.000,25,2.818472231,0,0,0,4,2
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,2,Tuesday,23:00:00.000,,,0,0,0,,2
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,00:00:00.000,,,0,0,0,,3
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,01:00:00.000,,,0,0,0,,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,02:00:00.000,,,0,0,0,,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,03:00:00.000,,,0,0,0,,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,04:00:00.000,1,0.02194444444,0,0,0,1,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,05:00:00.000,40,3.146944444,0,0,0,4,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,06:00:00.000,84,8.134451533,0,0,0,4,3
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,07:00:00.000,137,17.150773804,0,0,0,4,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,08:00:00.000,155,20.598992787,0,0,0,4,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,09:00:00.000,132,17.44776576,0,0,0,4,4
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,10:00:00.000,154,20.917922507,0,0,0,4,3
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,11:00:00.000,121,19.562553122,0,0,0,4,2
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,12:00:00.000,107,14.750179356,0,0,0,4,2
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,13:00:00.000,86,14.811800193,0,0,0,4,2
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,14:00:00.000,90,11.862080724,0,0,0,4,3
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,15:00:00.000,63,6.875877531,0,0,0,4,1
NORTH AL,,,,,,2025,11,3,Wednesday,16:00:00.000,28,1.816555427,,,,4,
NORTH AL,CENTRAL,05:00:00.000,17:00:00.000,,,2025,11,3,Wednesday,22:00:00.000,,,0,0,0,,2
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,2,Tuesday,09:00:00.000,136,19.292369724,0,0,0,5,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,2,Tuesday,10:00:00.000,142,18.871163689,0,0,0,5,5
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,2,Tuesday,11:00:00.000,88,9.029247289,0,0,0,5,4
CENTRAL AL,,,,,,2026,3,2,Tuesday,12:00:00.000,102,12.314110658,,,,5,
CENTRAL AL,,,,,,2026,3,2,Tuesday,13:00:00.000,96,11.434822862,,,,5,
CENTRAL AL,,,,,,2026,3,2,Tuesday,14:00:00.000,79,9.895913218,,,,5,
CENTRAL AL,,,,,,2026,3,2,Tuesday,15:00:00.000,63,5.402322911,,,,5,
CENTRAL AL,,,,,,2026,3,2,Tuesday,16:00:00.000,34,2.629859011,,,,5,
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,2,Tuesday,22:00:00.000,,,0,0,0,,1
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,2,Tuesday,23:00:00.000,,,0,0,0,,1
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,3,Wednesday,00:00:00.000,,,0,0,0,,3
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,3,Wednesday,01:00:00.000,,,0,0,0,,3
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,3,Wednesday,02:00:00.000,,,0,0,0,,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,3,Wednesday,03:00:00.000,,,0,0,0,,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,3,Wednesday,04:00:00.000,3,0.1931364622,0,0,0,2,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,3,Wednesday,05:00:00.000,22,2.969177527,0,0,0,4,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,3,Wednesday,06:00:00.000,32,3.148092916,0,0,0,4,3
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,3,Wednesday,07:00:00.000,79,10.851337631,0,0,0,4,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,3,Wednesday,08:00:00.000,92,11.223121807,0,0,0,4,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,3,Wednesday,09:00:00.000,99,9.14661714,0,0,0,4,3
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,3,Wednesday,10:00:00.000,97,11.944549373,0,0,0,4,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,3,Wednesday,11:00:00.000,84,12.816655327,0,0,0,4,4
CENTRAL AL,,,,,,2026,3,3,Wednesday,12:00:00.000,87,11.340997302,,,,4,
CENTRAL AL,,,,,,2026,3,3,Wednesday,13:00:00.000,74,8.865836718,,,,4,
CENTRAL AL,,,,,,2026,3,3,Wednesday,14:00:00.000,70,8.587801111,,,,4,
CENTRAL AL,,,,,,2026,3,3,Wednesday,15:00:00.000,39,3.146890127,,,,4,
CENTRAL AL,,,,,,2026,3,3,Wednesday,16:00:00.000,15,1.469579502,,,,4,
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,3,Wednesday,22:00:00.000,,,0,0,0,,1
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,3,Wednesday,23:00:00.000,,,0,0,0,,1
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,4,Thursday,00:00:00.000,,,0,0,0,,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,4,Thursday,01:00:00.000,,,0,0,0,,3
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,4,Thursday,02:00:00.000,,,0,0,0,,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,4,Thursday,03:00:00.000,,,0,0,0,,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,4,Thursday,04:00:00.000,1,0.07072472667,0,0,0,1,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,4,Thursday,05:00:00.000,12,0.6976973533,0,0,0,4,3
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,4,Thursday,06:00:00.000,46,6.638313376,0,0,0,4,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,4,Thursday,07:00:00.000,77,12.750627267,0,0,0,4,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,4,Thursday,08:00:00.000,97,13.56668882,0,0,0,4,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,4,Thursday,09:00:00.000,69,7.441809053,0,0,0,4,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,4,Thursday,10:00:00.000,96,10.785940082,0,0,0,4,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,4,Thursday,11:00:00.000,74,11.852455402,0,0,0,4,3
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,4,Thursday,12:00:00.000,86,8.284719144,0,0,0,4,2
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,4,Thursday,13:00:00.000,55,6.076276978,0,0,0,4,1
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,4,Thursday,14:00:00.000,83,11.187821778,0,0,0,4,1
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,4,Thursday,15:00:00.000,47,4.732697373,0,0,0,4,1
CENTRAL AL,,,,,,2026,3,4,Thursday,16:00:00.000,29,2.785706667,,,,4,
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,4,Thursday,23:00:00.000,,,0,0,0,,1
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,5,Friday,00:00:00.000,,,0,0,0,,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,5,Friday,01:00:00.000,,,0,0,0,,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,5,Friday,02:00:00.000,,,0,0,0,,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,5,Friday,03:00:00.000,,,0,0,0,,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,5,Friday,04:00:00.000,,,0,0,0,,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,5,Friday,05:00:00.000,19,2.155273902,0,0,0,4,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,5,Friday,06:00:00.000,52,4.711245313,0,0,0,4,3
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,5,Friday,07:00:00.000,70,7.900494707,0,0,0,4,2
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,5,Friday,08:00:00.000,108,11.953025082,0,0,0,4,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,5,Friday,09:00:00.000,132,17.732198851,0,0,0,4,3
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,5,Friday,10:00:00.000,109,14.30938816,0,0,0,4,3
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,5,Friday,11:00:00.000,83,10.410083947,0,0,0,4,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,5,Friday,12:00:00.000,71,4.966514444,0,0,0,4,1
CENTRAL AL,,,,,,2026,3,5,Friday,13:00:00.000,76,8.594816911,,,,4,
CENTRAL AL,,,,,,2026,3,5,Friday,14:00:00.000,41,3.111875067,,,,4,
CENTRAL AL,,,,,,2026,3,5,Friday,15:00:00.000,39,2.369893469,,,,4,
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,5,Friday,16:00:00.000,22,0.9758966422,0,0,0,4,1
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,3,6,Saturday,01:00:00.000,,,0,0,0,,1
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,0,Sunday,23:00:00.000,,,0,0,0,,2
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,1,Monday,00:00:00.000,,,0,0,0,,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,1,Monday,01:00:00.000,,,0,0,0,,3
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,1,Monday,02:00:00.000,,,0,0,0,,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,1,Monday,03:00:00.000,,,0,0,0,,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,1,Monday,04:00:00.000,3,0.07611111111,0,0,0,2,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,1,Monday,05:00:00.000,37,5.560558813,0,0,0,4,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,1,Monday,06:00:00.000,65,7.083765353,0,0,0,4,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,1,Monday,07:00:00.000,111,19.25703765,0,0,0,4,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,1,Monday,08:00:00.000,123,15.196833074,0,0,0,4,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,1,Monday,09:00:00.000,95,11.752561187,0,0,0,4,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,1,Monday,10:00:00.000,103,11.168280718,0,0,0,4,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,1,Monday,11:00:00.000,97,14.182363992,0,0,0,4,3
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,1,Monday,12:00:00.000,108,17.314508156,0,0,0,4,1
CENTRAL AL,,,,,,2026,4,1,Monday,13:00:00.000,106,17.852410386,,,,4,
CENTRAL AL,,,,,,2026,4,1,Monday,14:00:00.000,89,12.512002079,,,,4,
CENTRAL AL,,,,,,2026,4,1,Monday,15:00:00.000,60,5.840941913,,,,4,
CENTRAL AL,,,,,,2026,4,1,Monday,16:00:00.000,31,2.792110374,,,,4,
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,1,Monday,23:00:00.000,,,0,0,0,,1
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,2,Tuesday,00:00:00.000,,,0,0,0,,3
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,2,Tuesday,01:00:00.000,,,0,0,0,,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,2,Tuesday,02:00:00.000,,,0,0,0,,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,2,Tuesday,03:00:00.000,,,0,0,0,,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,2,Tuesday,04:00:00.000,,,0,0,0,,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,2,Tuesday,05:00:00.000,17,1.546111111,0,0,0,3,3
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,2,Tuesday,06:00:00.000,58,9.057975573,0,0,0,3,3
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,2,Tuesday,07:00:00.000,73,12.01018288,0,0,0,3,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,2,Tuesday,08:00:00.000,72,9.415640342,0,0,0,3,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,2,Tuesday,09:00:00.000,58,9.698740307,0,0,0,3,3
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,2,Tuesday,10:00:00.000,50,5.23076565,0,0,0,3,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,2,Tuesday,11:00:00.000,83,10.090008735,0,0,0,3,4
CENTRAL AL,,,,,,2026,4,2,Tuesday,12:00:00.000,58,7.316777069,,,,3,
CENTRAL AL,,,,,,2026,4,2,Tuesday,13:00:00.000,43,4.570234162,,,,3,
CENTRAL AL,,,,,,2026,4,2,Tuesday,14:00:00.000,43,4.010787152,,,,3,
CENTRAL AL,,,,,,2026,4,2,Tuesday,15:00:00.000,41,4.862081674,,,,3,
CENTRAL AL,,,,,,2026,4,2,Tuesday,16:00:00.000,26,3.245784464,,,,3,
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,2,Tuesday,23:00:00.000,,,0,0,0,,1
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,3,Wednesday,00:00:00.000,,,0,0,0,,5
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,3,Wednesday,01:00:00.000,,,0,0,0,,5
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,3,Wednesday,02:00:00.000,,,0,0,0,,5
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,3,Wednesday,03:00:00.000,,,0,0,0,,5
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,3,Wednesday,04:00:00.000,1,0.01444444444,0,0,0,1,5
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,3,Wednesday,05:00:00.000,24,2.546350944,0,0,0,4,5
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,3,Wednesday,06:00:00.000,68,10.142807526,0,0,0,4,5
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,3,Wednesday,07:00:00.000,77,13.306470427,0,0,0,4,5
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,3,Wednesday,08:00:00.000,113,12.382098502,0,0,0,4,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,3,Wednesday,09:00:00.000,90,9.73748484,0,0,0,4,5
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,3,Wednesday,10:00:00.000,103,12.73675631,0,0,0,4,4
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,3,Wednesday,11:00:00.000,93,16.278810312,0,0,0,4,5
CENTRAL AL,,,,,,2026,4,3,Wednesday,12:00:00.000,87,11.68420461,,,,4,
CENTRAL AL,,,,,,2026,4,3,Wednesday,13:00:00.000,84,9.792069864,,,,4,
CENTRAL AL,,,,,,2026,4,3,Wednesday,14:00:00.000,100,15.739609966,,,,4,
CENTRAL AL,,,,,,2026,4,3,Wednesday,15:00:00.000,47,6.791012091,,,,4,
CENTRAL AL,,,,,,2026,4,3,Wednesday,16:00:00.000,24,2.556235543,,,,4,
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,3,Wednesday,23:00:00.000,,,0,0,0,,1
CENTRAL AL,CENTRAL,05:00:00.000,17:00:00.000,,,2026,4,4,Thursday,00:00:00.000,,,0,0,0,,4
